visible_mean,visible_max,visible_min,visible_mean_distribution,visible_contrast,visible_entropy,visible_second_angular_momentum,IR_mean,IR_max,IR_min,class
26.2132,74.7991,48.4596,2.6583,11.9,0.1442,2.0507,-80.6227,-9.5551,-44.5611,1.0
57.8155,101.2419,78.9064,2.5125,10.9875,0.1525,2.0112,-106.2813,-53.0321,-83.595,1.0
72.8643,93.0726,81.5484,1.3292,3.8792,0.2551,1.5298,-114.1375,-90.5473,-107.788,1.0
72.8643,90.4928,79.4615,0.7375,1.4875,0.38,1.1607,-112.4037,-101.0037,-106.4241,1.0
70.7145,88.773,80.3366,0.8708,1.7792,0.3411,1.2383,-111.2637,-94.3734,-105.1244,1.0
69.2096,93.7176,79.3205,1.2292,3.2875,0.2763,1.4812,-105.7418,-68.2559,-90.1994,1.0
77.5939,100.597,87.7501,2.3417,10.3,0.164,1.984,-97.4542,-73.8781,-87.082,1.0
76.089,90.2778,83.212,0.6625,1.3958,0.4244,1.1065,-99.978,-86.3875,-93.2145,1.0
82.5385,90.9228,86.3812,0.3,0.3917,0.6018,0.6868,-102.039,-93.405,-98.7418,1.0
80.3887,88.558,84.2206,0.4,0.575,0.5272,0.821,-100.4897,-93.405,-96.6041,1.0
3.4251,92.6426,22.7239,7.1708,127.7709,0.1218,2.8052,4.9152,39.0675,30.0859,1.0
3.2101,51.1511,6.7136,1.3958,15.5625,0.5453,1.1764,27.0552,39.276,36.6243,1.0
3.2101,32.6626,5.0324,0.6208,4.4542,0.6992,0.7749,30.1224,38.4406,37.3732,1.0
3.4251,14.1742,4.028,0.1417,0.5583,0.9031,0.2766,34.0016,39.6925,38.2845,1.0
3.64,48.3563,5.3414,0.5958,6.7708,0.7759,0.5998,26.1705,39.6925,38.3939,1.0
4.07,126.6098,37.9843,10.5417,266.5833,0.119,2.9747,-7.6951,39.0675,23.9309,1.0
4.285,104.8966,14.4009,4.6125,109.5042,0.4185,1.8123,4.421,39.9005,35.0002,1.0
3.855,156.0624,31.4416,7.35,155.0917,0.2167,2.4812,-3.7737,41.5571,30.1323,1.0
3.64,17.1839,4.8829,0.2792,0.9958,0.7395,0.5804,35.9152,41.7633,40.7231,1.0
3.855,45.9915,9.9266,2.7333,29.4667,0.2386,2.0023,27.2758,41.7633,38.6963,1.0
4.715,83.3984,22.8499,7.475,115.2333,0.0672,2.984,12.1793,39.9005,31.5322,1.0
4.9299,113.9259,53.699,6.0333,70.4,0.0775,2.8008,-0.1888,40.3158,18.3566,1.0
5.7899,103.8217,50.7682,6.325,75.025,0.0768,2.7947,-33.6245,37.3919,11.4488,1.0
4.5,61.4702,17.6744,4.4208,45.5292,0.1303,2.4884,4.9152,39.0675,30.253,1.0
4.5,75.6591,16.6994,2.4417,27.9417,0.3256,1.7888,8.8237,40.3158,32.4899,1.0
5.1449,50.9361,16.4038,3.7625,30.6208,0.1174,2.4063,-40.2485,39.6925,15.7453,1.0
6.0048,89.4179,31.151,5.6417,61.325,0.08,2.7422,-76.3651,33.3599,-16.1471,1.0
6.8648,94.5775,39.3842,7.0083,94.2667,0.069,2.9222,-75.1155,35.7034,-24.1417,1.0
8.1547,77.8089,42.441,2.9,17.0667,0.1391,2.1757,-75.1155,31.207,-36.5248,1.0
33.7375,75.6591,55.4046,2.2792,9.6375,0.1674,1.9545,-88.6804,-25.2057,-59.8336,1.0
29.6529,69.4246,44.6537,1.7667,6.65,0.2097,1.7675,-96.4604,-8.2246,-46.3438,1.0
25.5682,79.0988,52.6257,2.1542,10.4708,0.1872,1.9317,-73.4684,0.0646,-43.4173,1.0
39.972,104.8966,75.2736,3.5292,20.8875,0.1154,2.2873,-98.9616,-43.8365,-74.5549,1.0
48.5713,105.3266,80.2711,2.9083,14.4333,0.1426,2.1172,-112.4037,-54.8014,-93.0046,1.0
79.0988,91.7827,84.6338,0.9083,1.8167,0.3444,1.2256,-116.4959,-107.9162,-112.5977,1.0
74.7991,88.988,80.8841,0.6542,1.1792,0.4076,1.0724,-114.1375,-99.978,-106.9244,1.0
72.6493,87.2681,80.2476,0.8292,1.4458,0.3506,1.1729,-110.6983,-92.9238,-101.3592,1.0
70.9295,87.4831,82.4318,0.3333,0.4083,0.564,0.7185,-101.5201,-78.4757,-92.8279,1.0
73.5092,95.8674,84.2399,1.2958,3.8958,0.2667,1.5371,-93.405,-75.5307,-86.162,1.0
81.0336,93.7176,86.1126,1.0917,3.275,0.3123,1.4135,-101.0037,-86.8425,-96.5803,1.0
82.1085,91.9977,85.3677,0.2708,0.3625,0.6348,0.6469,-101.0037,-92.4445,-97.0698,1.0
79.9587,91.5677,85.4802,0.45,0.5417,0.4887,0.8146,-98.9616,-87.2993,-93.1317,1.0
2.9951,6.2198,3.457,0.025,0.0417,0.9671,0.0963,37.812,40.5231,39.2698,1.0
2.9951,3.855,3.3335,0.0,0.0,1.0,0.0,39.0675,40.5231,39.841,1.0
3.2101,57.8155,6.0552,1.4167,18.4083,0.6436,1.0347,25.0593,39.9005,38.2608,1.0
3.64,51.796,8.9852,2.5333,22.9,0.2719,1.9227,24.3897,39.4844,37.1076,1.0
4.285,147.4631,31.0184,8.2042,190.7792,0.161,2.7393,-8.2246,40.1082,29.9133,1.0
4.715,119.9454,18.9038,5.4375,132.5042,0.2956,2.1422,-4.811,40.3158,33.0211,1.0
4.9299,122.9551,44.9939,14.5417,373.375,0.0383,3.5243,-9.5551,39.9005,22.7715,1.0
4.07,21.9135,5.7882,0.8208,4.6208,0.5356,1.083,35.9152,41.7633,40.5009,1.0
4.285,62.9751,13.5569,4.3667,48.1917,0.1182,2.479,27.7162,41.3507,38.246,1.0
5.3599,84.2583,36.5793,8.0333,110.6583,0.0576,3.0081,8.097,40.7304,28.652,1.0
15.4641,128.7596,64.3053,8.8458,137.8875,0.0535,3.1318,-18.8835,33.5741,13.251,1.0
48.7863,139.5087,91.1655,9.9125,168.2875,0.0487,3.1669,-44.4983,12.4169,-11.8665,1.0
4.5,108.3363,58.4983,6.5042,73.8042,0.0691,2.8638,-35.8011,39.6925,5.0236,1.0
4.07,57.3856,8.6082,1.7417,19.6667,0.5506,1.2543,3.9254,41.1441,36.4174,1.0
4.07,52.011,6.9378,1.1,10.7417,0.5843,1.0831,14.0712,40.9373,38.1675,1.0
4.9299,73.7242,27.1688,5.2167,43.6333,0.0871,2.5979,-69.0443,40.1082,-3.3895,1.0
8.1547,82.3235,39.0617,6.6708,87.8042,0.0711,2.8861,-77.2051,32.2862,-29.5083,1.0
11.5944,77.5939,36.1401,4.2,30.4417,0.1027,2.415,-69.0443,28.1558,-22.1919,1.0
14.1742,74.7991,44.1264,3.0417,16.3833,0.1321,2.1853,-79.33,14.7759,-37.725,1.0
44.0567,88.773,63.9132,3.675,25.3417,0.1199,2.324,-97.4542,-35.1761,-71.4055,1.0
42.5518,86.1932,62.2798,2.0458,8.8375,0.1902,1.8405,-103.6105,-62.8642,-86.6713,1.0
53.0859,87.4831,70.2878,1.375,3.9333,0.2432,1.5759,-97.9544,-65.5328,-81.0471,1.0
46.4215,104.6816,72.1597,1.9875,8.9042,0.193,1.8826,-101.0037,-52.3305,-83.5376,1.0
73.9392,107.9064,87.4453,2.1583,9.45,0.1803,1.904,-114.722,-78.9021,-102.2296,1.0
81.2486,99.3071,88.3942,1.7333,5.325,0.2086,1.6944,-114.722,-102.039,-109.6566,1.0
72.8643,90.0629,79.7227,0.6875,1.2875,0.3968,1.1089,-113.5563,-94.8607,-106.1599,1.0
72.4343,93.0726,84.2559,0.9917,2.2167,0.316,1.3284,-104.1394,-84.5843,-95.8186,1.0
74.1542,87.6981,81.7415,0.4792,0.6708,0.4742,0.8903,-99.978,-84.1377,-94.1074,1.0
71.5744,91.5677,80.8186,0.55,0.8583,0.4529,0.9368,-96.9562,-75.1155,-83.9222,1.0
79.5287,93.5026,87.8904,0.55,0.775,0.4373,0.9476,-99.978,-73.4684,-87.2065,1.0
82.3235,87.6981,85.1805,0.1583,0.1583,0.7335,0.4369,-100.4897,-93.405,-97.274,1.0
73.7242,85.3333,81.7449,0.1833,0.2333,0.7228,0.5069,-97.9544,-86.3875,-93.4583,1.0
2.9951,3.64,3.2269,0.0,0.0,1.0,0.0,38.2313,40.3158,38.9971,1.0
3.2101,15.2491,4.0641,0.2375,1.0292,0.8277,0.4386,35.4914,40.7304,39.681,1.0
3.64,28.578,6.1123,1.1417,7.5,0.4717,1.2782,31.8552,40.5231,39.1633,1.0
4.5,129.6196,23.9155,7.4458,172.0708,0.1071,2.7564,0.5703,39.6925,31.5202,1.0
5.1449,121.4503,33.5351,11.9417,298.9167,0.0582,3.3047,1.8286,39.9005,28.0816,1.0
4.715,140.1537,34.4379,10.5417,240.4083,0.0523,3.2781,-4.0324,40.9373,28.4727,1.0
4.07,131.5544,13.8735,3.4667,78.4583,0.3775,1.7417,-3.2572,41.7633,36.9408,1.0
4.07,57.6006,9.2128,2.6292,26.0375,0.267,1.9076,29.032,41.9693,40.1759,1.0
4.07,98.8771,18.4906,5.175,69.7334,0.1504,2.4801,14.5413,41.5571,35.4624,1.0
5.3599,131.5544,65.8967,10.6125,185.6792,0.0447,3.2598,-5.8544,39.4844,18.0427,1.0
4.285,148.323,75.2862,10.325,188.0083,0.0547,3.1944,-26.6771,39.6925,6.4793,1.0
4.07,137.144,47.9029,4.875,69.7083,0.2013,2.3369,-13.0626,40.1082,21.0455,1.0
4.07,91.1378,9.3614,1.8625,32.1875,0.5939,1.1578,2.5796,40.7304,36.7213,1.0
4.07,130.6945,29.6655,4.775,82.4083,0.2882,2.1491,-5.8544,40.9373,29.1181,1.0
4.9299,124.675,39.3481,9.0458,183.7792,0.0595,3.0926,-50.9376,38.8588,17.2982,1.0
9.6595,81.0336,43.1615,4.3292,34.6625,0.1,2.505,-60.618,32.2862,-25.8917,1.0
16.9689,102.3168,53.9803,5.1458,46.1125,0.0817,2.661,-80.6227,17.3387,-39.8345,1.0
24.7083,100.812,52.9054,3.6708,21.6208,0.111,2.3101,-83.6927,-9.0217,-51.4222,1.0
16.9689,81.2486,49.1684,3.2458,19.4375,0.1255,2.2654,-64.0014,8.3395,-44.2619,1.0
16.109,80.3887,44.3792,3.7417,24.9417,0.1111,2.3716,-82.3676,4.421,-37.9302,1.0
59.3204,111.1311,82.3579,3.9167,29.3833,0.1081,2.4284,-103.0842,-42.8494,-82.5831,1.0
64.05,94.1475,79.7294,1.6792,6.5125,0.2199,1.7442,-106.2813,-85.0325,-96.4166,1.0
77.5939,91.9977,84.4607,0.875,1.7667,0.3337,1.255,-109.0203,-92.4445,-101.0577,1.0
72.6493,93.5026,80.5306,0.9,1.9917,0.3362,1.2808,-103.0842,-76.7844,-93.5362,1.0
76.519,115.8607,95.3139,1.7542,5.7708,0.2022,1.7395,-108.4668,-66.693,-87.9501,1.0
78.8838,114.7858,89.3037,1.8792,7.2292,0.199,1.8055,-111.8321,-83.2494,-100.4679,1.0
73.5092,92.4277,85.3669,0.6167,1.05,0.4169,1.0465,-99.978,-84.5843,-93.9582,1.0
78.8838,90.2778,84.9982,0.4625,0.5958,0.4823,0.8485,-99.4687,-90.0778,-95.9387,1.0
72.0044,84.9033,78.4278,0.2458,0.2708,0.6367,0.592,-97.4542,-75.1155,-89.3359,1.0
76.304,94.1475,85.4172,0.7208,1.3208,0.379,1.1305,-95.8417,-73.0598,-81.2958,1.0
68.5646,93.0726,81.7247,0.7,0.9917,0.4037,1.0136,-96.9562,-80.1903,-90.6607,1.0
71.7894,83.1834,77.8005,0.3792,0.4292,0.5261,0.7404,-95.3502,-66.3052,-84.6353,1.0
3.2101,45.5616,6.6624,1.9042,26.3792,0.5195,1.2754,22.5934,39.6925,37.496,1.0
3.855,113.2809,25.3692,8.6458,215.0208,0.1465,2.7904,3.0785,40.3158,30.9031,1.0
4.5,135.2091,35.9361,11.5833,292.1917,0.0534,3.3225,-4.0324,41.3507,27.2463,1.0
4.285,135.2091,41.2393,11.7958,282.4125,0.0485,3.36,-1.4611,41.7633,25.647,1.0
3.855,132.1994,38.5957,11.4875,277.3542,0.0725,3.2431,-0.9511,42.7915,28.2149,1.0
3.64,118.8705,19.2884,6.5792,145.8792,0.1539,2.6008,2.8292,42.9966,35.8736,1.0
3.64,54.1609,5.501,0.7958,6.8625,0.5959,0.9683,23.2689,42.9966,41.2829,1.0
4.07,131.7694,25.6346,8.0542,158.7208,0.0754,2.9955,4.421,41.9693,33.931,1.0
3.855,124.03,36.0528,8.7208,180.7708,0.0948,3.0116,2.0793,42.3808,29.8541,1.0
3.64,139.9387,30.6657,6.775,130.425,0.129,2.7311,0.0646,42.5862,32.5611,1.0
3.64,47.9264,6.78,1.7375,18.8542,0.4435,1.4491,22.1418,41.7633,39.1503,1.0
3.64,42.7668,6.9538,1.5833,14.85,0.4483,1.4057,29.9047,41.3507,39.0847,1.0
3.64,108.3363,9.9896,3.025,80.4167,0.5326,1.35,13.3639,41.7633,38.5047,1.0
4.285,77.3789,11.4281,1.85,12.1833,0.2454,1.7588,-2.2287,40.5231,31.1155,1.0
5.1449,81.8935,29.9065,6.1792,79.1792,0.0805,2.7968,-44.4983,39.4844,16.473,1.0
6.2198,117.5806,54.417,9.1625,142.0625,0.0507,3.1534,-87.2993,35.4914,-35.4747,1.0
6.6498,102.9618,42.6912,6.075,80.8417,0.0806,2.7945,-73.4684,34.215,-17.4403,1.0
28.148,91.1378,60.895,3.3792,20.7375,0.1246,2.2614,-86.8425,-12.2468,-61.7964,1.0
38.8971,85.9782,60.3231,3.2458,19.0125,0.1241,2.2546,-86.8425,-42.8494,-63.9598,1.0
47.9264,90.4928,64.3801,3.75,24.1167,0.1078,2.3646,-73.8781,-39.9264,-54.495,1.0
33.0926,125.7499,78.2976,4.8333,39.475,0.0863,2.5869,-95.8417,-25.2057,-52.0258,1.0
80.8186,111.3461,95.9396,2.5,10.6083,0.1605,1.9779,-106.8235,-51.2846,-91.446,1.0
79.7437,100.167,90.6398,1.8958,6.3958,0.1887,1.7805,-111.8321,-97.9544,-105.7606,1.0
69.6396,96.9423,83.7553,1.0792,2.2625,0.2977,1.3485,-111.2637,-75.1155,-102.9496,1.0
68.3497,106.4015,84.8521,2.8042,13.7625,0.1374,2.114,-103.6105,-59.8774,-76.8059,1.0
81.4636,112.851,95.7733,1.9292,7.5208,0.1935,1.836,-106.8235,-64.7649,-94.4987,1.0
79.5287,92.8576,84.0274,0.5875,1.4375,0.4689,1.0341,-106.8235,-90.0778,-97.664,1.0
79.9587,89.4179,84.3012,0.4,0.4667,0.5133,0.7689,-95.8417,-85.4825,-90.4289,1.0
78.6688,85.5482,82.2547,0.1833,0.2083,0.7127,0.5019,-94.3734,-85.9341,-90.0231,1.0
74.1542,90.4928,82.4755,0.6917,1.5667,0.4155,1.1368,-91.0187,-71.0365,-81.8803,1.0
72.2194,85.1183,77.2504,0.2917,0.375,0.6059,0.6782,-91.9673,-71.842,-84.6384,1.0
59.7504,83.3984,72.4638,0.5833,0.8,0.4218,0.9469,-91.0187,-56.2329,-80.7421,1.0
4.07,112.421,29.7931,11.1833,288.9916,0.0667,3.2048,4.421,40.7304,29.7956,1.0
3.855,119.9454,33.3638,12.0,314.025,0.0788,3.2263,5.6542,41.3507,30.3535,1.0
3.64,124.03,27.6349,10.0292,211.1042,0.0666,3.167,5.1619,42.3808,32.1584,1.0
3.4251,27.933,5.5169,1.0375,7.7042,0.5509,1.1276,32.5014,42.7915,41.2694,1.0
3.64,58.2455,8.6342,2.9625,37.9292,0.2796,1.9348,25.5045,42.9966,40.0838,1.0
4.07,73.0793,15.4758,6.6208,109.0625,0.1035,2.7844,20.0973,42.3808,37.309,1.0
3.855,90.7078,13.7694,4.5958,78.2208,0.2369,2.231,14.5413,41.9693,37.5727,1.0
3.64,72.0044,5.323,0.55,9.05,0.7907,0.5636,24.166,42.5862,41.2756,1.0
3.4251,68.7796,7.7381,1.7042,24.1208,0.5749,1.1754,17.3387,42.9966,39.9894,1.0
3.4251,80.1737,8.2109,1.8125,24.4958,0.529,1.2894,10.269,42.7915,39.401,1.0
3.4251,48.1413,6.041,1.3083,12.1917,0.5109,1.2434,27.0552,42.1752,39.3269,1.0
3.64,72.4343,7.388,1.3958,20.9542,0.5734,1.1252,18.9525,41.5571,38.7193,1.0
3.64,36.7473,10.6093,2.0542,13.0125,0.315,1.7345,-30.8697,41.5571,27.6634,1.0
4.285,79.3138,21.7934,3.3792,24.5542,0.1357,2.2731,-58.4081,40.3158,11.0575,1.0
6.4348,79.9587,23.6325,3.9833,34.6333,0.1115,2.4374,-60.2472,37.812,7.7759,1.0
8.7996,80.3887,37.2083,3.3833,22.1083,0.1234,2.3008,-84.5843,32.2862,-23.771,1.0
11.1644,90.0629,38.6015,2.7083,17.6833,0.1658,2.1191,-94.3734,20.5535,-39.9307,1.0
19.9787,83.6134,46.3736,2.1333,8.8833,0.1792,1.8957,-88.6804,-3.2572,-46.8282,1.0
51.5811,88.773,71.5055,1.3333,3.3167,0.2493,1.5056,-80.1903,-46.5013,-61.2723,1.0
44.9166,102.9618,83.3783,2.7417,15.65,0.1549,2.0638,-92.4445,-53.7371,-70.796,1.0
38.4672,98.0172,75.2526,3.375,23.075,0.1275,2.2606,-99.978,-38.9646,-79.284,1.0
57.1706,112.421,86.0832,2.525,14.7583,0.1759,2.0545,-99.978,-44.167,-76.1694,1.0
83.3984,107.4764,97.2127,1.8917,6.3,0.1926,1.7661,-112.9784,-77.6272,-95.0346,1.0
88.343,108.3363,95.7322,1.325,3.8167,0.2659,1.5289,-111.8321,-91.4921,-102.5506,1.0
75.0141,103.3918,88.7192,1.6833,6.0583,0.2157,1.7233,-106.2813,-75.1155,-97.4645,1.0
79.3138,110.7011,92.9954,1.9583,7.725,0.1875,1.8585,-101.0037,-77.2051,-89.7033,1.0
78.8838,97.8022,87.1321,1.0583,2.4833,0.2953,1.3783,-103.0842,-89.6102,-97.8152,1.0
79.0988,90.2778,82.625,0.4667,0.7833,0.4988,0.901,-99.4687,-84.1377,-92.7623,1.0
78.2388,90.7078,82.6997,0.675,1.2417,0.3962,1.1054,-101.0037,-88.2182,-94.897,1.0
77.1639,85.1183,80.8119,0.1917,0.2083,0.6976,0.5103,-96.9562,-81.929,-87.3089,1.0
71.1444,81.4636,77.8568,0.1833,0.2,0.7085,0.4972,-92.9238,-81.0565,-88.0869,1.0
58.6755,77.8089,67.6057,0.6,0.7333,0.44,0.8919,-99.4687,-81.4919,-90.0028,1.0
3.64,105.3266,15.847,4.7167,101.1333,0.3207,2.0512,10.0289,40.9373,35.9814,1.0
3.64,107.0464,21.1863,7.725,180.1417,0.123,2.8166,8.5817,42.3808,34.8121,1.0
3.4251,87.2681,11.1636,4.0833,56.6083,0.19,2.2742,19.8689,42.5862,39.2063,1.0
3.4251,69.4246,11.2702,4.3625,62.3958,0.1604,2.3734,24.3897,42.5862,39.3633,1.0
3.855,97.5872,18.1194,5.9167,101.1083,0.1349,2.6491,13.5999,42.3808,36.5863,1.0
4.07,122.9551,27.4947,7.1792,152.6208,0.158,2.6759,4.9152,41.9693,33.3671,1.0
4.07,132.4143,31.8052,7.9792,151.1542,0.0935,2.9408,-0.1888,41.7633,30.2189,1.0
3.855,125.1049,19.0709,6.3417,125.9,0.2297,2.404,7.3674,41.7633,35.6711,1.0
3.855,116.0757,21.0763,4.5875,89.7292,0.2972,2.0776,3.9254,41.5571,34.2909,1.0
4.07,77.3789,13.504,4.5708,76.0125,0.2297,2.2597,16.4106,40.7304,36.9745,1.0
4.07,115.2158,26.2871,7.425,162.8,0.1668,2.6593,5.4082,40.3158,30.5424,1.0
3.855,32.0177,5.2675,0.7417,6.4167,0.6697,0.8253,26.1705,40.1082,38.7736,1.0
4.285,60.8253,16.4533,3.1458,24.2542,0.1461,2.2326,-49.5581,40.3158,20.4492,1.0
9.2296,70.4995,37.2805,6.5375,74.0625,0.0698,2.8615,-50.2463,31.6394,-7.6318,1.0
7.5097,113.9259,37.0824,6.0875,80.1625,0.0799,2.7567,-65.1483,33.5741,-15.888,1.0
8.1547,88.343,48.4311,5.5583,58.275,0.0821,2.6994,-82.8076,33.5741,-23.6384,1.0
42.9818,110.2712,86.4921,4.5542,32.5875,0.0912,2.4942,-104.1394,-12.7902,-81.1697,1.0
48.1413,113.7109,72.5838,2.6292,14.1958,0.1522,2.0935,-105.205,-62.1113,-87.7626,1.0
46.2065,87.6981,64.9629,1.8083,5.85,0.1943,1.7385,-98.9616,-37.0587,-74.4532,1.0
50.9361,96.7273,77.8786,2.2542,9.1708,0.1698,1.9273,-83.6927,-40.2485,-58.2731,1.0
79.9587,100.597,90.3988,1.3167,3.6333,0.2519,1.542,-94.8607,-46.1656,-71.0958,1.0
70.2845,102.3168,86.8827,1.8083,6.325,0.2016,1.7687,-105.205,-77.2051,-92.465,1.0
69.8545,107.2614,85.6045,1.525,4.7,0.235,1.6365,-101.0037,-68.2559,-85.1814,1.0
72.8643,104.4667,92.0044,1.3125,3.8542,0.2602,1.5438,-101.5201,-67.8634,-85.5894,1.0
84.2583,109.4113,94.2147,1.5292,5.0125,0.2308,1.655,-103.6105,-78.9021,-95.2745,1.0
81.0336,97.3723,88.8217,1.2833,3.1583,0.2566,1.48,-103.6105,-76.3651,-92.595,1.0
85.3333,100.597,91.2436,0.8375,1.6208,0.343,1.2156,-103.0842,-80.1903,-94.0674,1.0
80.3887,96.9423,85.324,0.5375,0.8208,0.4493,0.9564,-103.0842,-93.405,-98.6496,1.0
77.5939,92.8576,85.8917,0.9083,2.4417,0.3476,1.3076,-103.0842,-87.7579,-97.3062,1.0
69.2096,89.4179,78.8594,0.6042,0.8375,0.4232,0.9679,-97.9544,-87.2993,-92.0156,1.0
53.5159,78.8838,64.8688,0.5875,0.8708,0.4211,0.9894,-91.9673,-76.7844,-85.6254,1.0
26.8581,68.5646,52.5955,1.8917,10.0,0.2267,1.8374,-93.8882,-9.5551,-69.138,1.0
3.4251,41.6919,6.9882,2.0,20.7417,0.4284,1.5297,28.1558,41.5571,39.5089,1.0
3.2101,54.3758,8.6081,2.4,23.5417,0.2926,1.8468,27.2758,43.4062,39.9049,1.0
3.4251,50.0762,8.2798,2.9042,32.2208,0.2396,2.0188,27.4961,43.2015,40.8101,1.0
3.4251,92.6426,16.2728,5.95,100.35,0.1512,2.6097,17.57,42.5862,37.4714,1.0
3.64,76.734,14.6957,4.8292,79.1292,0.18,2.3955,22.1418,41.7633,37.4859,1.0
3.855,94.1475,8.7098,2.1667,34.85,0.4208,1.5172,21.2357,41.9693,39.6528,1.0
3.64,90.9228,15.7227,4.5833,83.9083,0.2677,2.1642,13.1275,42.1752,36.6143,1.0
3.64,99.7371,14.9367,4.2458,72.9792,0.2769,2.1075,13.5999,42.1752,36.6896,1.0
3.855,30.9428,6.7086,1.2417,8.3833,0.4752,1.2931,30.3397,41.1441,39.4655,1.0
4.07,96.0824,11.3131,3.1292,66.0375,0.4539,1.5724,13.1275,40.7304,37.2454,1.0
4.5,98.8771,17.807,6.4417,118.3083,0.1367,2.6432,12.654,38.8588,33.5088,1.0
4.285,35.8874,8.9466,2.4792,24.1792,0.2926,1.8261,-2.7422,39.9005,35.4758,1.0
6.0048,73.2943,23.1354,5.5708,67.1542,0.0859,2.7172,-53.7371,37.6021,1.8252,1.0
5.1449,103.3918,39.6277,9.3083,158.9917,0.0532,3.171,-66.693,36.3381,-18.9115,1.0
8.1547,81.0336,45.6749,4.1208,32.3292,0.1057,2.4669,-66.3052,31.6394,-33.8917,1.0
14.6041,72.8643,39.5689,3.3833,21.8667,0.1265,2.2693,-51.981,19.8689,-15.9466,1.0
14.8191,100.597,71.3351,3.7958,25.9042,0.1079,2.4001,-86.3875,20.5535,-41.1604,1.0
74.5841,118.6555,99.2836,3.15,18.2583,0.1294,2.2242,-103.6105,-33.0082,-74.0499,1.0
66.6298,108.3363,90.8724,2.3667,11.525,0.1658,2.0059,-107.9162,-60.9898,-93.0226,1.0
59.1054,111.7761,80.5549,3.0583,18.6667,0.1374,2.181,-110.136,-48.532,-89.6984,1.0
47.7114,102.5318,79.3003,3.325,17.9583,0.1248,2.217,-104.671,-45.8306,-62.7916,1.0
78.8838,136.929,101.9675,3.4958,23.2792,0.1158,2.3279,-109.0203,-49.5581,-79.4907,1.0
84.6883,100.812,92.8979,1.1583,3.0083,0.2802,1.4519,-110.6983,-92.4445,-100.5983,1.0
82.3235,97.8022,91.4434,0.6375,1.0875,0.4114,1.052,-109.5766,-85.9341,-101.7941,1.0
83.1834,100.812,91.6265,1.05,2.3583,0.2932,1.3558,-105.205,-91.4921,-100.5636,1.0
77.5939,94.5775,85.2501,1.0417,2.25,0.2936,1.3495,-103.6105,-76.3651,-93.2278,1.0
79.0988,96.7273,85.0914,0.5,0.7583,0.4668,0.9286,-97.4542,-77.2051,-88.0266,1.0
77.8089,96.0824,88.1801,0.6875,1.0458,0.3891,1.0531,-102.5603,-75.5307,-90.3883,1.0
63.4051,95.2224,86.058,0.9542,2.0458,0.3277,1.2786,-98.9616,-66.693,-89.8471,1.0
50.0762,91.9977,67.6468,0.9917,2.125,0.3042,1.3309,-95.8417,-59.1408,-86.9706,1.0
42.1218,72.0044,61.0428,0.8,1.4833,0.355,1.1805,-91.0187,-38.6452,-79.1705,1.0
16.539,69.4246,46.6105,3.85,23.9833,0.1069,2.3616,-90.0778,0.5703,-44.041,1.0
3.2101,46.4215,7.1973,2.1667,24.4167,0.4067,1.5852,27.7162,42.1752,39.9815,1.0
3.2101,43.6267,7.3392,2.2833,21.05,0.3155,1.7672,31.4233,43.2015,40.8007,1.0
3.4251,55.4507,11.2266,3.7792,51.3708,0.2307,2.1655,26.1705,43.2015,39.751,1.0
4.07,75.874,13.2907,4.6917,63.5917,0.1567,2.4658,23.4935,41.5571,37.9289,1.0
4.5,79.0988,19.1162,6.8542,110.4625,0.0805,2.8774,19.4112,41.3507,35.1897,1.0
4.285,92.6426,17.1722,5.7792,102.2792,0.1265,2.6367,13.5999,41.3507,35.6576,1.0
4.07,63.1901,12.9179,4.2333,58.925,0.1823,2.322,19.1819,40.7304,36.6707,1.0
4.07,97.8022,12.9741,4.9333,90.0417,0.211,2.3373,16.1779,40.9373,36.9818,1.0
3.64,38.8971,6.3785,1.5792,15.6875,0.5246,1.2754,29.032,40.7304,39.3611,1.0
3.64,10.5195,3.976,0.0333,0.0667,0.959,0.1211,37.6021,40.5231,39.7408,1.0
3.855,96.2973,8.509,1.55,15.8417,0.5134,1.2841,16.8752,39.276,37.3884,1.0
4.715,81.6786,15.6144,4.3958,54.7875,0.1347,2.4449,-28.4606,39.4844,28.3327,1.0
6.4348,68.5646,27.7928,7.6583,94.9167,0.0587,2.9915,-53.0321,35.7034,-4.4507,1.0
5.1449,92.6426,37.9675,8.7458,148.4792,0.0596,3.0896,-58.7739,38.0217,-14.815,1.0
36.3173,107.2614,67.3714,4.4417,36.2167,0.0946,2.5356,-81.929,-20.584,-51.1995,1.0
29.8679,133.2743,72.892,5.0542,47.2542,0.0903,2.6241,-95.8417,1.5776,-53.3884,1.0
51.796,103.6067,78.2481,3.3208,19.9458,0.1225,2.2691,-95.8417,-14.4306,-56.5712,1.0
59.9654,109.8412,81.5459,2.8792,16.9542,0.143,2.1577,-97.4542,-31.4778,-67.1463,1.0
57.8155,118.8705,85.2216,3.1833,18.5083,0.13,2.2238,-104.1394,-43.1777,-69.8566,1.0
55.0208,120.1604,99.1576,2.8375,14.4625,0.1408,2.1277,-108.4668,-47.1751,-77.6324,1.0
54.8058,127.0398,93.8251,2.65,13.4167,0.1497,2.0853,-110.6983,-58.7739,-101.7256,1.0
58.6755,136.929,92.7123,2.2167,14.4167,0.2033,1.9291,-110.6983,-54.8014,-98.075,1.0
86.4082,109.1963,95.6952,1.8667,7.0583,0.195,1.8098,-111.8321,-93.8882,-104.8633,1.0
